EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	JumpFly	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
ÖíÐ¡ºÚ																																																																											
ÉñÎäÐ¡Öí																																																																											
³àÑæâ³õô																																																																											
ÇàÔÆÁé×ð																																																																											
³àÑæâ³õô¡¤Áé																																																																											
ÇàÔÆÁé×ð¡¤»Ã																																																																											
ÒøÔÂÉñÙç																																																																											
Ñ©ºìÙç																																																																											
Ñ©Ä«Ùç																																																																											
ÒøÔÂÉñÙç¡¤Áé																																																																											
Ñ©ºìÙç¡¤Áé																																																																											
Ñ©Ä«Ùç¡¤Áé																																																																											
ÌßÔÆµÄÂ¬																																																																											
Ñ©³áÁ«Óð																																																																											
À¶ì½ÎÚæí																																																																											
È¸ôáÌ¤Ñ©																																																																											
Trïng Res horse117																																																																											
Thá Vµng																																																																											
Thá Hång																																																																											
